sample_id,filename,direction,ssim,psnr,mse,mae,rmse
mri_108,chaos_mri_IMG-0006-00033_slice_000,MRI->CT->MRI,0.8504342956441194,26.372005492599598,0.0023056822209081063,0.023753948509693146,0.048017519937082406
mri_109,chaos_mri_IMG-0052-00026_slice_000,MRI->CT->MRI,0.9355263964517117,31.318953652767828,0.0007380820350748471,0.01504818070679903,0.02716766524887347
mri_110,chaos_mri_IMG-0046-00086_slice_000,MRI->CT->MRI,0.9414951346258889,30.17309136206049,0.000960928034376506,0.01230981107801199,0.03099883924240561
mri_111,chaos_mri_IMG-0003-00049_slice_000,MRI->CT->MRI,0.8784368852733336,25.44763051906719,0.0028525741879449466,0.027446269989013672,0.053409495297605525
mri_112,chaos_mri_IMG-00012-0005_slice_000,MRI->CT->MRI,0.9175891035134159,26.000635574171472,0.0025115188529679466,0.02431625686585903,0.05011505615050178
mri_113,chaos_mri_IMG-0004-00056_slice_000,MRI->CT->MRI,0.9098129809328467,29.443074548991387,0.0011368221977593363,0.01774848811328411,0.03371679400179288
mri_114,chaos_mri_IMG-0008-00004_slice_000,MRI->CT->MRI,0.9310609743124246,29.892177124980677,0.001025137894201638,0.011832776479423046,0.03201777466036074
mri_115,chaos_mri_OutPhase_slice_032,MRI->CT->MRI,0.8299069702247903,24.640725374136814,0.003435005704176279,0.0320599302649498,0.05860892171142785
mri_116,chaos_mri_IMG-0008-00033_slice_000,MRI->CT->MRI,0.9151612278795243,30.467686744517827,0.0008979069343680521,0.013492024503648281,0.02996509526712792
mri_117,chaos_mri_IMG-0034-00032_slice_000,MRI->CT->MRI,0.9128669744640068,30.326516960354965,0.0009275734385992399,0.017994053661823273,0.03045609033673298
mri_118,chaos_mri_IMG-0082-00015_slice_000,MRI->CT->MRI,0.9117202531814957,26.40895293967536,0.0022861499152216254,0.0214997511357069,0.04781370007876012
mri_119,chaos_mri_IMG-00012-0073_slice_000,MRI->CT->MRI,0.9195609610284566,26.686353124439822,0.002144690793792786,0.023783603683114052,0.04631080644722985
